BOROUGH,NEIGHBORHOOD,BUILDING CLASS CATEGORY,TAX CLASS AT PRESENT,BLOCK,LOT,EASEMENT,BUILDING CLASS AT PRESENT,ADDRESS,APARTMENT NUMBER,ZIP CODE,RESIDENTIAL UNITS,COMMERCIAL UNITS,TOTAL UNITS,LAND SQUARE FEET,GROSS SQUARE FEET,YEAR BUILT,TAX CLASS AT TIME OF SALE,BUILDING CLASS AT TIME OF SALE,SALE PRICE,SALE DATE
4,ELMHURST,15 CONDOS - 2-10 UNIT RESIDENTIAL,2C,1838,1003,,R1,"87-72 52ND AVENUE, 1B",1B,11373,1,,1,,,,2,R1,621000,2023-01-05
4,CORONA,03 THREE FAMILY DWELLINGS,1,1889,19,,C0,5021 97TH STREET,,11368,3,0,3,1800,3160,1977,1,C0,0,2023-01-05
4,REGO PARK,10 COOPS - ELEVATOR APARTMENTS,2,2086,50,,D4,"97-40 62ND DRIVE, 10A",,11374,,,,,,1955,2,D4,185000,2023-01-05
4,FOREST HILLS,01 ONE FAMILY DWELLINGS,1,2180,67,,A5,110-17 63RD AVE,,11375,1,0,1,2090,1452,1950,1,A5,0,2023-01-05
4,MASPETH,01 ONE FAMILY DWELLINGS,1,2380,106,,A1,65-15 CLARAN COURT,,11378,1,0,1,3840,1216,1930,1,A1,969000,2023-01-05
4,MASPETH,02 TWO FAMILY DWELLINGS,1,2394,40,,B2,5622 68 ST,,11378,2,0,2,2173,2200,1920,1,B2,300000,2023-01-05
4,ELMHURST,01 ONE FAMILY DWELLINGS,1,2482,30,,A1,52-25 71ST STREET,,11378,1,0,1,4633,1254,1960,1,A1,760000,2023-01-05
4,MASPETH,01 ONE FAMILY DWELLINGS,1,2719,28,,S1,65-55 GRAND AVENUE,,11378,1,1,2,2500,1764,1940,1,S1,850000,2023-01-05
4,MASPETH,01 ONE FAMILY DWELLINGS,1,2773,30,,A5,62-21 65TH STREET,,11379,1,0,1,1950,1018,1960,1,A5,675000,2023-01-05
4,MIDDLE VILLAGE,01 ONE FAMILY DWELLINGS,1,2924,21,,A1,69-32 61ST DRIVE,,11379,1,0,1,2698,1188,1925,1,A1,825000,2023-01-05
4,MIDDLE VILLAGE,01 ONE FAMILY DWELLINGS,1,2969,37,,A5,62-94 DRY HARBOR ROAD,,11379,1,0,1,1224,1741,1940,1,A5,815000,2023-01-05
4,MIDDLE VILLAGE,01 ONE FAMILY DWELLINGS,1,2987,20,,A5,63-34 77TH PLACE,,11379,1,0,1,2000,1480,1940,1,A5,750000,2023-01-05
4,REGO PARK,10 COOPS - ELEVATOR APARTMENTS,2,3085,36,,D4,"96-11 65 ROAD, 506",,11374,,,,,,1939,2,D4,352000,2023-01-05
4,REGO PARK,10 COOPS - ELEVATOR APARTMENTS,2,3087,2,,D4,"6541 BOOTH STREET, 5A",,11374,,,,,,1939,2,D4,0,2023-01-05
4,KEW GARDENS,10 COOPS - ELEVATOR APARTMENTS,2,3323,1,,D4,"115-25 METROPOLITAN AVE., 224",,11418,,,,,,1925,2,D4,215000,2023-01-05
4,KEW GARDENS,10 COOPS - ELEVATOR APARTMENTS,2,3358,40,,D4,"45 KEW GARDENS ROAD, 2J",,11415,,,,,,1940,2,D4,275000,2023-01-05
4,RIDGEWOOD,07 RENTALS - WALKUP APARTMENTS,2A,3431,19,,C2,1814 HARMAN STREET,,11385,6,0,6,2500,4875,1930,2,C2,0,2023-01-05
4,WHITESTONE,02 TWO FAMILY DWELLINGS,1,4472,39,,B3,3-31 148TH STREET,,11357,2,0,2,4800,1416,1945,1,B3,1160000,2023-01-05
4,BEECHHURST,01 ONE FAMILY DWELLINGS,1,4595,55,,A2,164-01 CRYDERS LANE,,11357,1,0,1,6500,1340,1945,1,A2,900000,2023-01-05
4,WHITESTONE,01 ONE FAMILY DWELLINGS,1,4709,5,,A0,21-11 MURRAY STREET,,11357,1,0,1,4300,813,1955,1,A0,740000,2023-01-05
4,FLUSHING-NORTH,22 STORE BUILDINGS,4,4978,15,,K7,136-29 38TH AVENUE,,11354,0,1,1,18775,12021,1963,4,K7,0,2023-01-05
4,FLUSHING-NORTH,13 CONDOS - ELEVATOR APARTMENTS,2,5137,1604,,R4,"137-10 FRANKLIN AVENUE, 101",101,11355,1,,1,,,1958,2,R4,380000,2023-01-05
4,FLUSHING-NORTH,13 CONDOS - ELEVATOR APARTMENTS,2,5182,1198,,R4,"142-20 FRANKLIN AVENUE, 5T",5T,11355,1,,1,,,1970,2,R4,380000,2023-01-05
4,FLUSHING-NORTH,02 TWO FAMILY DWELLINGS,1,5237,22,,S2,34-03 MURRAY STREET,,11354,2,1,3,5650,3668,1970,1,S2,0,2023-01-05
4,FLUSHING-NORTH,10 COOPS - ELEVATOR APARTMENTS,2,5374,16,,D4,"144-30 SANFORD AVENUE, 1D",,11355,,,,,,1960,2,D4,420000,2023-01-05
4,FLUSHING-NORTH,02 TWO FAMILY DWELLINGS,1,5511,61,,B3,43-32 UTOPIA PARKWAY,,11358,2,0,2,3297,1930,1955,1,B3,1600000,2023-01-05
4,FLUSHING-NORTH,01 ONE FAMILY DWELLINGS,1,5531,53,,A1,189-47 46TH AVENUE,,11358,1,0,1,2900,2060,1935,1,A1,940000,2023-01-05
4,FLUSHING-NORTH,01 ONE FAMILY DWELLINGS,1,5541,31,,A0,45-63 196TH PLACE,,11358,1,0,1,4000,1114,1945,1,A0,490000,2023-01-05
4,BAYSIDE,13 CONDOS - ELEVATOR APARTMENTS,2,5893,1862,,R4,"2 BAY CLUB DRIVE, 15W",15W,11360,1,,1,,,1972,2,R4,0,2023-01-05
4,BAYSIDE,10 COOPS - ELEVATOR APARTMENTS,2,5938,7,,D4,"18-15 215TH STREET, 2J",,11360,,,,,,1969,2,D4,312000,2023-01-05
4,BAYSIDE,01 ONE FAMILY DWELLINGS,1,5999,11,,A1,26-23 212TH STREET,,11360,1,0,1,5000,2656,1920,1,A1,1620000,2023-01-05
4,FLUSHING-NORTH,01 ONE FAMILY DWELLINGS,1,6433,51,,A5,59-07 150TH STREET,,11355,1,0,1,1691,1732,1945,1,A5,990000,2023-01-05
4,FLUSHING-SOUTH,02 TWO FAMILY DWELLINGS,1,6451,57,,B1,61-16 134TH STREET,,11367,2,0,2,4000,2500,1955,1,B1,998000,2023-01-05
4,QUEENS VILLAGE,09 COOPS - WALKUP APARTMENTS,2,7929,2,,C6,"83-02 229TH STREET, 6-13",,11427,,,,,,1951,2,C6,0,2023-01-05
4,DOUGLASTON,09 COOPS - WALKUP APARTMENTS,2,8276,10,,C6,"246-28 57TH DRIVE, E-10",,11362,,,,,,1953,2,C6,300000,2023-01-05
4,LITTLE NECK,02 TWO FAMILY DWELLINGS,1,8342,1,,B1,253-11 58TH AVENUE,,11362,2,0,2,5000,2704,1975,1,B1,1998000,2023-01-05
4,GLEN OAKS,10 COOPS - ELEVATOR APARTMENTS,2,8489,1,,D4,"271-10 GRAND CENTRAL PARKWAY, 31N",,11005,,,,,,1972,2,D4,560000,2023-01-05
4,BELLEROSE,01 ONE FAMILY DWELLINGS,1,8664,26,,A1,248-38 89TH AVENUE,,11426,1,0,1,2670,1495,1925,1,A1,570000,2023-01-05
4,FLORAL PARK,09 COOPS - WALKUP APARTMENTS,2,8762,1,,C6,"82-44 LANGDALE STREET, 144A",,11040,,,,,,1950,2,C6,220000,2023-01-05
4,FLORAL PARK,01 ONE FAMILY DWELLINGS,1,8771,21,,A1,83-27 259TH STREET,,11004,1,0,1,4000,1776,1945,1,A1,10,2023-01-05
4,WOODHAVEN,01 ONE FAMILY DWELLINGS,1,8992,248,,A5,92-07 95TH STREET,,11421,1,0,1,1800,1324,1920,1,A5,0,2023-01-05
4,OZONE PARK,02 TWO FAMILY DWELLINGS,1,9065,46,,B2,97-27 91 STREET,,11416,2,0,2,2500,1720,1910,1,B2,804000,2023-01-05
4,OZONE PARK,02 TWO FAMILY DWELLINGS,1,9150,43,,B3,87-09 107 AVENUE,,11417,2,0,2,3483,1464,1925,1,B3,860000,2023-01-05
4,KEW GARDENS,02 TWO FAMILY DWELLINGS,1,9271,42,,B2,85-17 125 STREET,,11415,2,0,2,2100,2108,1925,1,B2,210000,2023-01-05
4,RICHMOND HILL,02 TWO FAMILY DWELLINGS,1,9587,9,,B3,104-16 134TH STREET,,11419,2,0,2,2500,1516,1920,1,B3,840000,2023-01-05
4,BRIARWOOD,10 COOPS - ELEVATOR APARTMENTS,2,9714,152,,D4,"141-60 84TH ROAD, 4C",,11435,,,,,,1955,2,D4,0,2023-01-05
4,BRIARWOOD,10 COOPS - ELEVATOR APARTMENTS,2,9714,152,,D4,"141-60 84TH ROAD, 4D",,11435,,,,,,1955,2,D4,0,2023-01-05
4,JAMAICA,03 THREE FAMILY DWELLINGS,1,9844,20,,C0,170-26 CEDARCROFT ROAD,,11432,3,0,3,3000,3750,2004,1,C0,1700000,2023-01-05
4,JAMAICA ESTATES,01 ONE FAMILY DWELLINGS,1,9959,82,,A1,184-16 CAMBRIDGE ROAD,,11432,1,0,1,4000,1188,1950,1,A1,999000,2023-01-05
4,JAMAICA,02 TWO FAMILY DWELLINGS,1,10028,25,,B2,147-29 97TH AVENUE,,11435,2,0,2,2600,2232,1920,1,B2,675000,2023-01-05
4,HOLLIS,22 STORE BUILDINGS,4,10466,94,,K2,197-11 JAMAICA AVENUE,,11423,0,2,2,1300,1920,1931,4,K2,750000,2023-01-05
4,QUEENS VILLAGE,01 ONE FAMILY DWELLINGS,1,10618,49,,A1,93-38 215TH PLACE,,11428,1,0,1,3060,1280,1920,1,A1,0,2023-01-05
4,QUEENS VILLAGE,02 TWO FAMILY DWELLINGS,1,11092,49,,B2,103-18 217TH TH STREET,,11417,2,0,2,4370,1890,2021,1,B2,1150000,2023-01-05
4,CAMBRIA HEIGHTS,01 ONE FAMILY DWELLINGS,1,11308,50,,A5,115-104 227TH STREET,,11411,1,0,1,2100,798,1935,1,A5,500000,2023-01-05
4,HOWARD BEACH,09 COOPS - WALKUP APARTMENTS,2,11459,1,,C6,"155-41 79TH STREET, 170",,11414,,,,,,1958,2,C6,365000,2023-01-05
4,OZONE PARK,02 TWO FAMILY DWELLINGS,1,11515,39,,B3,135-33 96TH STREET,,11417,2,0,2,2700,1815,1925,1,B3,920000,2023-01-05
4,SOUTH OZONE PARK,02 TWO FAMILY DWELLINGS,1,11716,16,,B2,117-53 122ND PLACE,,11420,2,0,2,3200,2967,1950,1,B2,950000,2023-01-05
4,SOUTH JAMAICA,02 TWO FAMILY DWELLINGS,1,11923,54,,B2,109-69 VAN WYCK EXPRESSWAY,,11435,2,0,2,9372,2100,1996,1,B2,0,2023-01-05
4,SOUTH JAMAICA,02 TWO FAMILY DWELLINGS,1,11959,350,,B2,14316 111TH AVENUE,,11435,2,0,2,4662,3100,1950,1,B2,0,2023-01-05
4,SO. JAMAICA-BAISLEY PARK,02 TWO FAMILY DWELLINGS,1,12095,55,,B3,135-07 140TH STREET,,11436,2,0,2,3695,2340,1950,1,B3,965000,2023-01-05
4,LAURELTON,01 ONE FAMILY DWELLINGS,1,12895,90,,A1,219-24 130TH DR,,11413,1,0,1,2407,1336,1930,1,A1,800000,2023-01-05
4,LAURELTON,01 ONE FAMILY DWELLINGS,1,13121,62,,A1,135-50 227TH STREET,,11413,1,0,1,4000,1322,1935,1,A1,725080,2023-01-05
4,SPRINGFIELD GARDENS,02 TWO FAMILY DWELLINGS,1,13326,9,,B3,18303 145TH AVE,,11413,2,0,2,4000,2208,1945,1,B3,532286,2023-01-05
4,ROSEDALE,01 ONE FAMILY DWELLINGS,1,13649,31,,A2,255-15 147TH ROAD,,11422,1,0,1,4550,1040,1925,1,A2,10,2023-01-05
4,HOWARD BEACH,09 COOPS - WALKUP APARTMENTS,2,13943,1,,C6,"156-15 80 STREET, 309",,11414,,,,,,1960,2,C6,190000,2023-01-05
4,FAR ROCKAWAY,02 TWO FAMILY DWELLINGS,1,15564,14,,S2,6-94 BEACH 20 STREET,,11691,2,1,3,2250,4275,1931,1,S2,3750000,2023-01-05
4,FAR ROCKAWAY,01 ONE FAMILY DWELLINGS,1,15731,73,,A1,1018 BAY 24 STREET,,11691,1,0,1,7673,3000,2004,1,A1,0,2023-01-05
4,ROCKAWAY PARK,03 THREE FAMILY DWELLINGS,1,16157,4,,C0,208 BEACH 102 STREET,,11694,3,0,3,1955,2331,1988,1,C0,0,2023-01-05
4,BELLE HARBOR,02 TWO FAMILY DWELLINGS,1,16206,32,,B3,417 BEACH 124 STREET,,11694,2,0,2,4000,1584,1940,1,B3,900000,2023-01-05
4,ROCKAWAY PARK,10 COOPS - ELEVATOR APARTMENTS,2,16230,39,,D4,"133 BEACH 120TH, 3A",,11694,,,,,,1959,2,D4,215000,2023-01-05
4,LONG ISLAND CITY,13 CONDOS - ELEVATOR APARTMENTS,2,413,1117,,R4,"41-21 23RD STREET, 5D",5D,11101,1,,1,,,2018,2,R4,722958,2023-01-06
4,LONG ISLAND CITY,13 CONDOS - ELEVATOR APARTMENTS,2,437,1755,,R4,"23-15 44TH DRIVE, 5407",5407,11101,1,,1,,,2018,2,R4,744735,2023-01-06
4,JACKSON HEIGHTS,12 CONDOS - WALKUP APARTMENTS,2,1007,1002,,R2,"22-35 75TH STREET, B-1",B-1,11370,1,,1,,,1939,2,R2,387500,2023-01-06
4,JACKSON HEIGHTS,01 ONE FAMILY DWELLINGS,1,1128,22,,A5,30-32 80TH STREET,,11370,1,0,1,1900,1406,1960,1,A5,970000,2023-01-06
4,JACKSON HEIGHTS,10 COOPS - ELEVATOR APARTMENTS,2,1272,12,,D4,"35-20 73RD STREET, 4-O",,11372,,,,,,1937,2,D4,727500,2023-01-06
4,JACKSON HEIGHTS,03 THREE FAMILY DWELLINGS,1,1484,67,,C0,37-43 WARREN STREET,,11372,3,0,3,2375,2412,1930,1,C0,0,2023-01-06
4,EAST ELMHURST,02 TWO FAMILY DWELLINGS,1,1663,56,,B3,27-31 ERICSSON STREET,,11369,2,0,2,4000,1650,1910,1,B3,1050000,2023-01-06
4,REGO PARK,17 CONDO COOPS,2,2118,1003,,R9,"99-72 66TH ROAD, 3Q",,11374,,,,,,,2,R9,356400,2023-01-06
4,FOREST HILLS,10 COOPS - ELEVATOR APARTMENTS,2,2157,1,,D4,"6771 YELLOWSTONE BLVD, 6N",,11375,,,,,,1948,2,D4,319000,2023-01-06
4,FOREST HILLS,10 COOPS - ELEVATOR APARTMENTS,2,2157,15,,D4,"67-66 108 STREET, D28",,11375,,,,,,1949,2,D4,400000,2023-01-06
4,ELMHURST,01 ONE FAMILY DWELLINGS,1,2467,98,,A2,78-20 KNEELAND AVENUE,,11373,1,0,1,2036,938,1950,1,A2,703000,2023-01-06
4,MIDDLE VILLAGE,01 ONE FAMILY DWELLINGS,1,2840,29,,A5,60-44 70TH STREET,,11378,1,0,1,1600,1216,1940,1,A5,0,2023-01-06
4,MIDDLE VILLAGE,01 ONE FAMILY DWELLINGS,1,3007,55,,A5,8021 64TH ROAD,,11379,1,0,1,1800,1224,1940,1,A5,718000,2023-01-06
4,FOREST HILLS,02 TWO FAMILY DWELLINGS,1,3178,47,,B3,69-39 TROTTING COURSE LANE,,11374,2,0,2,2364,1936,1960,1,B3,0,2023-01-06
4,FOREST HILLS,01 ONE FAMILY DWELLINGS,1,3242,22,,A1,71-38 LOUBET STREET,,11375,1,0,1,3142,1727,1935,1,A1,0,2023-01-06
4,KEW GARDENS,01 ONE FAMILY DWELLINGS,1,3351,38,,A1,82-16 KEW GARDEN ROAD,,11415,1,0,1,5512,5775,1998,1,A1,0,2023-01-06
4,KEW GARDENS,13 CONDOS - ELEVATOR APARTMENTS,2,3354,1059,,R4,"83-09 TALBOT STREET, 1L",1L,11415,1,,1,,,1923,2,R4,637000,2023-01-06
4,RIDGEWOOD,34 THEATRES,4,3552,77,,J9,16-59 STEPHEN STREET,,11385,0,1,1,2925,3800,1931,4,J9,1030000,2023-01-06
4,GLENDALE,02 TWO FAMILY DWELLINGS,1,3685,67,,B2,71-57 69TH PLACE,,11385,2,0,2,4000,1800,1910,1,B2,750000,2023-01-06
4,MIDDLE VILLAGE,03 THREE FAMILY DWELLINGS,1,3771,5,,C0,67-41 73RD PLACE,,11379,3,0,3,2341,2932,2018,1,C0,1450000,2023-01-06
4,COLLEGE POINT,04 TAX CLASS 1 CONDOS,1A,4019,1093,,R3,"5-26 115TH STREET, 526F",526F,11356,1,,1,,,,1,R3,685000,2023-01-06
4,FLUSHING-NORTH,10 COOPS - ELEVATOR APARTMENTS,2,4411,1,,D4,"31-65 138 STREET, 6A",,11354,,,,,,1960,2,D4,368000,2023-01-06
4,WHITESTONE,01 ONE FAMILY DWELLINGS,1,4475,94,,A1,147-07 8TH AVENUE,,11357,1,0,1,5000,2481,1955,1,A1,1935000,2023-01-06
4,WHITESTONE,01 ONE FAMILY DWELLINGS,1,4509,6,,A1,150-06 SULLIVAN DRIVE,,11357,1,0,1,7401,3468,2019,1,A1,1985588,2023-01-06
4,WHITESTONE,02 TWO FAMILY DWELLINGS,1,4662,51,,B1,149-26 CROSS ISLAND PARKWAY,,11357,2,0,2,2742,2208,1960,1,B1,975000,2023-01-06
4,FLUSHING-NORTH,01 ONE FAMILY DWELLINGS,1,4863,3,,A2,24-11 157TH STREET,,11357,1,0,1,5000,1050,1950,1,A2,890000,2023-01-06
4,FLUSHING-NORTH,01 ONE FAMILY DWELLINGS,1,4886,49,,A1,160-51 27TH AVENUE,,11358,1,0,1,3325,2380,1935,1,A1,1365000,2023-01-06
4,FLUSHING-NORTH,05 TAX CLASS 1 VACANT LAND,1B,4886,51,,V0,N/A 27TH AVENUE,,11358,0,0,0,1900,0,,1,V0,1365000,2023-01-06
4,FLUSHING-NORTH,13 CONDOS - ELEVATOR APARTMENTS,2,5050,1232,,R4,"144-69 BARCLAY AVENUE, 5B",5B,11355,1,,1,,,2014,2,R4,598731,2023-01-06
4,FLUSHING-NORTH,10 COOPS - ELEVATOR APARTMENTS,2,5122,29,,D4,"134-54 MAPLE AVENUE, 3G",,11355,,,,,,1962,2,D4,428000,2023-01-06
4,FLUSHING-NORTH,13 CONDOS - ELEVATOR APARTMENTS,2,5135,1136,,R4,"42-35 MAIN STREET, 5-A",5-A,11355,1,,1,,,2013,2,R4,650000,2023-01-06
4,BAYSIDE,01 ONE FAMILY DWELLINGS,1,6003,6,,A2,213-39 28TH AVENUE,,11360,1,0,1,4115,2217,1960,1,A2,0,2023-01-06
4,FLUSHING-SOUTH,09 COOPS - WALKUP APARTMENTS,2,6482,3,,C6,"136-65 68TH DRIVE, A",,11367,,,,,,1950,2,C6,250000,2023-01-06
4,FLUSHING-SOUTH,09 COOPS - WALKUP APARTMENTS,2,6656,63,,C6,"150-65 70TH ROAD, 12A",,11367,,,,,,1952,2,C6,370000,2023-01-06
4,FLUSHING-SOUTH,09 COOPS - WALKUP APARTMENTS,2,6656,63,,C6,"152-24 JEWEL AVENUE, 92A",,11367,,,,,,1952,2,C6,380000,2023-01-06
4,FLUSHING-SOUTH,01 ONE FAMILY DWELLINGS,1,6843,26,,A5,162-04 72ND AVENUE,,11365,1,0,1,1800,1400,1950,1,A5,400000,2023-01-06
4,FLUSHING-SOUTH,01 ONE FAMILY DWELLINGS,1,6970,57,,A5,164-15 77TH ROAD,,11366,1,0,1,2835,1296,1965,1,A5,0,2023-01-06
4,BAYSIDE,09 COOPS - WALKUP APARTMENTS,2,7342,28,,C6,"46-17 215TH PLACE, 1B",,11361,,,,,,1950,2,C6,220000,2023-01-06
4,BAYSIDE,01 ONE FAMILY DWELLINGS,1,7396,47,,A5,48-20 217TH STREET,,11364,1,0,1,2600,1692,1935,1,A5,1050000,2023-01-06
4,BAYSIDE,01 ONE FAMILY DWELLINGS,1,7456,19,,A5,58-28 206TH STREET,,11364,1,0,1,1800,1152,1940,1,A5,795000,2023-01-06
4,DOUGLASTON,05 TAX CLASS 1 VACANT LAND,1B,8035,23,,V0,N/A 30TH AVENUE,,11363,0,0,0,7700,0,,1,V0,0,2023-01-06
4,DOUGLASTON,05 TAX CLASS 1 VACANT LAND,1B,8035,27,,V0,N/A 30TH AVENUE,,11363,0,0,0,7700,0,,1,V0,0,2023-01-06
4,GLEN OAKS,09 COOPS - WALKUP APARTMENTS,2,8535,2,,C6,"260-33 UNION TURNPIKE, 43B71",,11004,,,,,,1948,2,C6,305000,2023-01-06
4,RICHMOND HILL,02 TWO FAMILY DWELLINGS,1,9293,43,,B3,89-03 102ND STREET,,11418,2,0,2,2500,2338,1930,1,B3,0,2023-01-06
4,RICHMOND HILL,01 ONE FAMILY DWELLINGS,1,9299,28,,A1,91-20 110TH STREET,,11418,1,0,1,2000,1333,1955,1,A1,0,2023-01-06
4,RICHMOND HILL,02 TWO FAMILY DWELLINGS,1,9335,92,,B2,87-21 126TH STREET,,11418,2,0,2,2880,2232,1901,1,B2,50000,2023-01-06
4,RICHMOND HILL,02 TWO FAMILY DWELLINGS,1,9348,21,,B2,91-32 117TH STREET,,11418,2,0,2,3720,3116,1910,1,B2,1200000,2023-01-06
4,RICHMOND HILL,01 ONE FAMILY DWELLINGS,1,9553,21,,A1,10734 116TH STREET,,11419,1,0,1,1943,1588,1920,1,A1,0,2023-01-06
4,JAMAICA,07 RENTALS - WALKUP APARTMENTS,2B,9689,6,,C1,87-87 144 STREET,,11435,8,0,8,2500,6188,2007,2,C1,0,2023-01-06
4,JAMAICA,07 RENTALS - WALKUP APARTMENTS,2B,9689,7,,C1,87-85 144 STREET,,11435,8,0,8,2500,6188,2016,2,C1,0,2023-01-06
4,JAMAICA,10 COOPS - ELEVATOR APARTMENTS,2,9803,24,,D4,"89-00 170 STREET, 11A",,11432,,,,,,1963,2,D4,128000,2023-01-06
4,SOUTH JAMAICA,01 ONE FAMILY DWELLINGS,1,10164,6,,A5,104-81 165TH STREET,,11433,1,0,1,2000,648,1915,1,A5,249000,2023-01-06
4,HOLLIS,01 ONE FAMILY DWELLINGS,1,10367,141,,A5,102-47 188TH STREET,,11423,1,0,1,2000,1520,1940,1,A5,0,2023-01-06
4,HOLLIS,01 ONE FAMILY DWELLINGS,1,10373,6,,A1,104-19 187 STREET,,11412,1,0,1,2000,1164,1925,1,A1,540000,2023-01-06
4,ST. ALBANS,01 ONE FAMILY DWELLINGS,1,10416,16,,A2,185-32 HILBURN AVENUE,,11412,1,0,1,4000,1240,1930,1,A2,0,2023-01-06
4,ST. ALBANS,01 ONE FAMILY DWELLINGS,1,10986,7,,A1,112-31 209TH STREET,,11429,1,0,1,3058,1600,1920,1,A1,500000,2023-01-06
4,ST. ALBANS,01 ONE FAMILY DWELLINGS,1,11018,14,,A5,114-18 202ND STREET,,11412,1,0,1,2000,1200,1950,1,A5,570000,2023-01-06
4,QUEENS VILLAGE,01 ONE FAMILY DWELLINGS,1,11245,87,,A0,225-43 114TH AVENUE,,11411,1,0,1,4000,915,1950,1,A0,525000,2023-01-06
4,CAMBRIA HEIGHTS,01 ONE FAMILY DWELLINGS,1,11318,37,,A5,116-08 218TH STREET,,11411,1,0,1,2000,1600,1950,1,A5,555000,2023-01-06
4,SOUTH OZONE PARK,01 ONE FAMILY DWELLINGS,1,11666,26,,A1,115-40 123RD STREET,,11420,1,0,1,2367,1040,1920,1,A1,515000,2023-01-06
4,SOUTH JAMAICA,14 RENTALS - 4-10 UNIT,2B,11945,62,,S9,107-52 SUTPHIN BLVD,,11435,6,3,9,6042,7440,1931,2,S9,1400000,2023-01-06
4,SO. JAMAICA-BAISLEY PARK,01 ONE FAMILY DWELLINGS,1,12006,6,,A1,146-12 116TH AVENUE,,11436,1,0,1,2000,990,1930,1,A1,688500,2023-01-06
4,SO. JAMAICA-BAISLEY PARK,01 ONE FAMILY DWELLINGS,1,12006,25,,A1,116-44 147TH STREET,,11436,1,0,1,2300,1576,1930,1,A1,636000,2023-01-06
4,SO. JAMAICA-BAISLEY PARK,01 ONE FAMILY DWELLINGS,1,12065,190,,A1,142-28 SUTTER AVE,,11436,1,0,1,2314,1176,1930,1,A1,600000,2023-01-06
4,SOUTH JAMAICA,01 ONE FAMILY DWELLINGS,1,12163,2,,A1,110-43 159TH STREET,,11433,1,0,1,2500,1024,1915,1,A1,638000,2023-01-06
4,SOUTH JAMAICA,06 TAX CLASS 1 - OTHER,1,12174,91,,Z0,158-15 LINDEN BOULEVARD,,11434,0,0,0,1974,160,2012,1,Z0,890000,2023-01-06
4,SOUTH JAMAICA,02 TWO FAMILY DWELLINGS,1,12174,92,,B2,158-13 LINDEN BOULEVARD,,11434,2,0,2,1974,1395,1925,1,B2,890000,2023-01-06
4,SO. JAMAICA-BAISLEY PARK,02 TWO FAMILY DWELLINGS,1,12201,30,,B3,150-48 116TH AVE,,11434,2,0,2,2000,1568,1920,1,B3,0,2023-01-06
4,SPRINGFIELD GARDENS,01 ONE FAMILY DWELLINGS,1,12315,16,,A1,140-39 159 STREET,,11434,1,0,1,2500,1132,1925,1,A1,0,2023-01-06
4,ST. ALBANS,01 ONE FAMILY DWELLINGS,1,12615,28,,A1,118-44 195TH STREET,,11412,1,0,1,2700,1248,1920,1,A1,10,2023-01-06
4,CAMBRIA HEIGHTS,01 ONE FAMILY DWELLINGS,1,12796,29,,A2,236-17 120TH AVENUE,,11411,1,0,1,5000,950,1950,1,A2,10,2023-01-06
4,LAURELTON,01 ONE FAMILY DWELLINGS,1,12892,67,,A2,130-26 217TH STREET,,11413,1,0,1,4000,1032,1945,1,A2,607500,2023-01-06
4,SPRINGFIELD GARDENS,01 ONE FAMILY DWELLINGS,1,13078,18,,A2,143-15 182ND PLACE,,11413,1,0,1,4000,1580,1945,1,A2,555000,2023-01-06
4,LAURELTON,02 TWO FAMILY DWELLINGS,1,13103,8,,B3,223-03 134TH ROAD,,11413,2,0,2,5220,2896,1945,1,B3,1285000,2023-01-06
4,ROSEDALE,02 TWO FAMILY DWELLINGS,1,13732,21,,B3,235-11 148TH ROAD,,11422,2,0,2,6000,3596,1950,1,B3,995000,2023-01-06
4,FAR ROCKAWAY,02 TWO FAMILY DWELLINGS,1,15741,19,,B2,31-02 DWIGHT AVENUE,,11691,2,0,2,2394,3480,1965,1,B2,0,2023-01-06
4,ARVERNE,02 TWO FAMILY DWELLINGS,1,16062,23,,B2,605 BARBADOES DRIVE,,11692,2,0,2,2800,2094,2022,1,B2,936790,2023-01-06
4,HAMMELS,03 THREE FAMILY DWELLINGS,1,16133,4,,C0,168 BEACH 91ST STREET,,11693,3,0,3,3522,2688,1920,1,C0,0,2023-01-06
4,HAMMELS,13 CONDOS - ELEVATOR APARTMENTS,2,16137,1107,,R4,"91-16 SHORE FRONT PARKWAY, 2I",2I,11693,1,,1,,,2005,2,R4,610000,2023-01-06
4,HAMMELS,44 CONDO PARKING,4,16137,1144,,RG,"91-16 SHORE FRONT PARKWAY, PS1",PS1,11693,,1,1,,,2005,4,RG,610000,2023-01-06
4,BREEZY POINT,01 ONE FAMILY DWELLINGS,1D,16340,50,,A8,"274 SEABREEZE AVENUE, 2536",,11697,,,,,,1938,1,A8,0,2023-01-06
4,BREEZY POINT,01 ONE FAMILY DWELLINGS,1D,16350,400,,A8,"142 BEDFORD AVENUE, 349",,11697,,,,,,1938,1,A8,700000,2023-01-06
4,BREEZY POINT,01 ONE FAMILY DWELLINGS,1D,16350,400,,A8,"9 DEVON WALK, 487",,11697,,,,,,1938,1,A8,595000,2023-01-06
4,LONG ISLAND CITY,13 CONDOS - ELEVATOR APARTMENTS,2,415,1615,,R4,"41-14 27TH STREET, 5A",5A,11101,1,,1,,,2019,2,R4,0,2023-01-07
4,LONG ISLAND CITY,47 CONDO NON-BUSINESS STORAGE,4,415,1639,,RS,"41-14 27TH STREET, S5",S5,11101,,1,1,,,2019,4,RS,0,2023-01-07
