BOROUGH,NEIGHBORHOOD,BUILDING CLASS CATEGORY,TAX CLASS AT PRESENT,BLOCK,LOT,EASEMENT,BUILDING CLASS AT PRESENT,ADDRESS,APARTMENT NUMBER,ZIP CODE,RESIDENTIAL UNITS,COMMERCIAL UNITS,TOTAL UNITS,LAND SQUARE FEET,GROSS SQUARE FEET,YEAR BUILT,TAX CLASS AT TIME OF SALE,BUILDING CLASS AT TIME OF SALE,SALE PRICE,SALE DATE
5,WEST NEW BRIGHTON,02 TWO FAMILY DWELLINGS,1,211,59,,B3,40 ROE STREET,,10310,2,0,2,6604,2000,1935,1,B3,600000,2023-01-12
5,CLOVE LAKES,01 ONE FAMILY DWELLINGS,1,286,28,,A5,516 OAKLAND AVENUE,,10310,1,0,1,2052,1248,1993,1,A5,590000,2023-01-12
5,STAPLETON,02 TWO FAMILY DWELLINGS,1,518,20,,B2,161 WRIGHT STREET,,10304,2,0,2,2418,1801,1915,1,B2,340000,2023-01-12
5,STAPLETON,01 ONE FAMILY DWELLINGS,1,541,48,,A1,22 HUDSON STREET,,10304,1,0,1,2500,1341,1920,1,A1,0,2023-01-12
5,STAPLETON,02 TWO FAMILY DWELLINGS,1,565,178,,B1,230 TARGEE ST,,10304,2,0,2,2128,1372,1988,1,B1,416000,2023-01-12
5,GRYMES HILL,01 ONE FAMILY DWELLINGS,1,597,1,,A2,756 HOWARD AVENUE,,10302,1,0,1,10400,1928,1965,1,A2,970000,2023-01-12
5,MANOR HEIGHTS,01 ONE FAMILY DWELLINGS,1,697,56,,A2,55 OCEAN TERRACE,,10314,1,0,1,7700,1740,1970,1,A2,860000,2023-01-12
5,WILLOWBROOK,02 TWO FAMILY DWELLINGS,1,776,90,,B2,400 BUCHANAN AVENUE,,10314,2,0,2,4320,2062,1980,1,B2,0,2023-01-12
5,MANOR HEIGHTS,01 ONE FAMILY DWELLINGS,1,819,49,,A5,251 WELLBROOK AVENUE,,10314,1,0,1,4000,1394,1965,1,A5,649134,2023-01-12
5,DONGAN HILLS-COLONY,01 ONE FAMILY DWELLINGS,1,848,19,,A1,1075 RICHMOND ROAD,,10304,1,0,1,5150,3631,2022,1,A1,1272813,2023-01-12
5,DONGAN HILLS-COLONY,01 ONE FAMILY DWELLINGS,1,848,23,,A1,1083 RICHMOND ROAD,,10304,1,0,1,5147,2697,2022,1,A1,1252448,2023-01-12
5,PORT RICHMOND,02 TWO FAMILY DWELLINGS,1,1005,12,,B2,98 ANN STREET,,10302,2,0,2,1550,1392,1915,1,B2,493750,2023-01-12
5,MARINERS HARBOR,01 ONE FAMILY DWELLINGS,1,1188,191,,A5,25 LAGUNA LANE,,10303,1,0,1,1700,1800,2000,1,A5,530000,2023-01-12
5,MARINERS HARBOR,01 ONE FAMILY DWELLINGS,1,1221,15,,A5,18 CONFEDERATION PLACE,,10303,1,0,1,2707,1600,1991,1,A5,0,2023-01-12
5,BULLS HEAD,01 ONE FAMILY DWELLINGS,1,1615,95,,A5,20 CASWELL LANE,,10314,1,0,1,2556,1268,1985,1,A5,580000,2023-01-12
5,BULLS HEAD,04 TAX CLASS 1 CONDOS,1A,1668,1040,,R3,"510 LISK AVENUE, N/A",,10303,1,,1,,,1983,1,R3,275000,2023-01-12
5,TRAVIS,04 TAX CLASS 1 CONDOS,1A,2140,1015,,R3,"271E SIGNS ROAD, N/A",,10314,1,,1,,,1983,1,R3,300000,2023-01-12
5,NEW SPRINGVILLE,01 ONE FAMILY DWELLINGS,1,2390,204,,A5,20 LILLIE LANE,,10314,1,0,1,840,1448,1993,1,A5,520000,2023-01-12
5,GRASMERE,01 ONE FAMILY DWELLINGS,1,3165,28,,A5,837 WEST FINGERBOARD RD,,10305,1,0,1,1890,1360,1985,1,A5,0,2023-01-12
5,MIDLAND BEACH,01 ONE FAMILY DWELLINGS,1,3735,21,,A6,174 MORELAND STREET,,10306,1,0,1,2000,540,1930,1,A6,338000,2023-01-12
5,GREAT KILLS,01 ONE FAMILY DWELLINGS,1,4589,10,,A2,36 TROY STREET,,10308,1,0,1,9120,960,1950,1,A2,0,2023-01-12
5,GREAT KILLS-BAY TERRACE,02 TWO FAMILY DWELLINGS,1,4976,18,,B2,84 TWOMBLY AVE.,,10306,2,0,2,5800,2237,1970,1,B2,845000,2023-01-12
5,GREAT KILLS,02 TWO FAMILY DWELLINGS,1,5232,1,,B1,333 PACIFIC AVENUE,,10312,2,0,2,5000,2100,1965,1,B1,850000,2023-01-12
5,GREAT KILLS,01 ONE FAMILY DWELLINGS,1,5453,8,,A1,138 LAMOKA AVENUE,,10308,1,0,1,5650,1250,1965,1,A1,785000,2023-01-12
5,ELTINGVILLE,05 TAX CLASS 1 VACANT LAND,1B,5599,15,,V0,25 SERRELL AVENUE,,10312,0,0,0,4667,0,2023,1,V0,0,2023-01-12
5,ELTINGVILLE,01 ONE FAMILY DWELLINGS,1,5653,111,,A5,34 CHALLENGER DRIVE,,10312,1,0,1,797,1480,1989,1,A5,470000,2023-01-12
5,ARDEN HEIGHTS,02 TWO FAMILY DWELLINGS,1,6014,14,,B2,63 HOLCOMB AVENUE,,10312,2,0,2,4000,2635,2022,1,B2,1303360,2023-01-12
5,ARDEN HEIGHTS,01 ONE FAMILY DWELLINGS,1,6016,1,,A1,787 WOODROW ROAD,,10312,1,0,1,15331,3744,1992,1,A1,0,2023-01-12
5,ARDEN HEIGHTS,01 ONE FAMILY DWELLINGS,1,6048,7,,A5,33 BOUTON LANE,,10312,1,0,1,2394,1260,1999,1,A5,0,2023-01-12
5,HUGUENOT,02 TWO FAMILY DWELLINGS,1,6561,58,,B9,46 ROSE LANE,,10312,2,0,2,6731,1712,1985,1,B9,939000,2023-01-12
5,PRINCES BAY,01 ONE FAMILY DWELLINGS,1,6723,93,,A1,29 FLORENCE PLACE,,10309,1,0,1,5950,1360,1935,1,A1,0,2023-01-12
5,ROSSVILLE,01 ONE FAMILY DWELLINGS,1,7037,52,,A5,68 REDWOOD LOOP,,10309,1,0,1,1771,1332,1987,1,A5,528000,2023-01-12
5,WEST NEW BRIGHTON,22 STORE BUILDINGS,4,130,11,,K4,450 CASTLETON AVENUE,,10301,1,2,3,3750,2772,1931,4,K4,336000,2023-01-13
5,CASTLETON CORNERS,02 TWO FAMILY DWELLINGS,1,340,9,,B9,274 UTTER AVENUE,,10314,2,0,2,1950,1950,2004,1,B9,720000,2023-01-13
5,CASTLETON CORNERS,01 ONE FAMILY DWELLINGS,1,373,184,,A5,72 KEMBALL AVENUE,,10314,1,0,1,2000,880,1940,1,A5,509000,2023-01-13
5,WESTERLEIGH,02 TWO FAMILY DWELLINGS,1,407,37,,B2,344 MAINE AVENUE,,10314,2,0,2,4255,2516,1925,1,B2,915000,2023-01-13
5,WESTERLEIGH,01 ONE FAMILY DWELLINGS,1,418,9,,A2,169 LIVERMORE AVENUE,,10314,1,0,1,3400,830,1925,1,A2,460000,2023-01-13
5,WESTERLEIGH,02 TWO FAMILY DWELLINGS,1,457,96,,B3,34 MARKHAM PLACE,,10314,2,0,2,5535,1896,1925,1,B3,720000,2023-01-13
5,STAPLETON,05 TAX CLASS 1 VACANT LAND,1B,533,1,,V0,N/A TOMPKINS STREET,,10304,0,0,0,2210,0,,1,V0,430000,2023-01-13
5,STAPLETON,01 ONE FAMILY DWELLINGS,1,533,2,,A1,100 TOMPKINS STREET,,10304,1,0,1,2210,1120,1899,1,A1,430000,2023-01-13
5,CONCORD,01 ONE FAMILY DWELLINGS,1,639,5,,A5,25 IRVING PLACE,,10304,1,0,1,2500,1440,2001,1,A5,400000,2023-01-13
5,WILLOWBROOK,02 TWO FAMILY DWELLINGS,1,739,71,,B2,79 SHERADEN AVENUE,,10314,2,0,2,4000,1972,1975,1,B2,0,2023-01-13
5,MANOR HEIGHTS,01 ONE FAMILY DWELLINGS,1,756,22,,A5,351 MELBA STREET,,10314,1,0,1,2940,1216,1975,1,A5,575000,2023-01-13
5,PORT RICHMOND,01 ONE FAMILY DWELLINGS,1,1065,141,,A5,39 RUMPLER COURT,,10302,1,0,1,1824,1750,2005,1,A5,375180,2023-01-13
5,MARINERS HARBOR,01 ONE FAMILY DWELLINGS,1,1192,74,,A2,174 VAN NAME AVENUE,,10303,1,0,1,3800,1911,1955,1,A2,470000,2023-01-13
5,MARINERS HARBOR,02 TWO FAMILY DWELLINGS,1,1260,125,,B2,453 NETHERLAND AVENUE,,10303,2,0,2,4275,1456,1940,1,B2,575000,2023-01-13
5,WESTERLEIGH,01 ONE FAMILY DWELLINGS,1,1456,37,,A1,273 LEONARD AVENUE,,10314,1,0,1,3850,2134,1980,1,A1,0,2023-01-13
5,NEW SPRINGVILLE,04 TAX CLASS 1 CONDOS,1A,1994,1044,,R3,"222 ASHWORTH AVENUE, 206",206,10314,1,,1,,,1986,1,R3,0,2023-01-13
5,WILLOWBROOK,04 TAX CLASS 1 CONDOS,1A,2089,1012,,R3,"29 DREYER AVENUE, N/A",,10314,1,,1,,,1980,1,R3,0,2023-01-13
5,NEW SPRINGVILLE,04 TAX CLASS 1 CONDOS,1A,2450,5031,,R3,"65 ELMWOOD PARK DRIVE, 28",28,10314,1,,1,,,1985,1,R3,0,2023-01-13
5,ROSEBANK,05 TAX CLASS 1 VACANT LAND,1B,2856,34,,V0,N/A VERMONT AVENUE,,10305,0,0,0,1500,0,,1,V0,75000,2023-01-13
5,ROSEBANK,01 ONE FAMILY DWELLINGS,1,3007,23,,A5,29 RUBENSTEIN STREET,,10305,1,0,1,2500,1312,1980,1,A5,0,2023-01-13
5,GRANT CITY,01 ONE FAMILY DWELLINGS,1,3563,12,,A0,59 HUNTER AVENUE,,10306,1,0,1,4000,900,1935,1,A0,570000,2023-01-13
5,MIDLAND BEACH,01 ONE FAMILY DWELLINGS,1,3882,15,,A5,262 GRIMSBY STREET,,10306,1,0,1,2000,1196,2018,1,A5,620000,2023-01-13
5,GREAT KILLS,01 ONE FAMILY DWELLINGS,1,4447,27,,A5,23B FRANKLIN LANE,,10306,1,0,1,960,1152,1986,1,A5,310000,2023-01-13
5,GREAT KILLS,02 TWO FAMILY DWELLINGS,1,4611,23,,B2,12 LINTON PLACE,,10308,2,0,2,4100,2288,1960,1,B2,890000,2023-01-13
5,GREAT KILLS,01 ONE FAMILY DWELLINGS,1,4633,267,,A1,3809 AMBOY ROAD,,10308,1,0,1,7225,1768,1920,1,A1,0,2023-01-13
5,HUGUENOT,01 ONE FAMILY DWELLINGS,1,6339,64,,A3,637 SHELDON AVENUE,,10312,1,0,1,9900,3996,1986,1,A3,0,2023-01-13
5,ROSSVILLE-RICHMOND VALLEY,02 TWO FAMILY DWELLINGS,1,7577,43,,B2,31 TORRICE LOOP,,10309,2,0,2,6550,4143,2021,1,B2,1354273,2023-01-13
5,TOTTENVILLE,02 TWO FAMILY DWELLINGS,1,7853,98,,B2,78 JOLINE AVENUE,,10307,2,0,2,6468,4250,2002,1,B2,0,2023-01-13
5,PORT RICHMOND,01 ONE FAMILY DWELLINGS,1,1120,33,,S1,100 ST JOSEPHS AVENUE,,10302,1,1,2,2950,2200,2000,1,S1,0,2023-01-14
5,BULLS HEAD,04 TAX CLASS 1 CONDOS,1A,1668,1120,,R3,"88 WOLKOFF LANE, N/A",,10303,1,,1,,,1985,1,R3,100000,2023-01-15
5,WEST NEW BRIGHTON,02 TWO FAMILY DWELLINGS,1,91,85,,B1,211 PROSPECT AVENUE,,10301,2,0,2,5365,1910,1960,1,B1,0,2023-01-16
5,SUNNYSIDE,01 ONE FAMILY DWELLINGS,1,671,36,,A5,121 OSWEGO STREET,,10301,1,0,1,2400,1120,1970,1,A5,0,2023-01-16
5,PORT RICHMOND,02 TWO FAMILY DWELLINGS,1,1082,28,,B2,189 SHARPE AVENUE,,10302,2,0,2,3272,2112,1899,1,B2,0,2023-01-16
5,WILLOWBROOK,01 ONE FAMILY DWELLINGS,1,1972,58,,A5,16 OAKVILLE STREET,,10314,1,0,1,3168,2496,1982,1,A5,0,2023-01-16
5,GRASMERE,01 ONE FAMILY DWELLINGS,1,3176,31,,A5,100 NORTH RAILROAD AVE,,10304,1,0,1,1120,1350,1988,1,A5,0,2023-01-16
5,GREAT KILLS,02 TWO FAMILY DWELLINGS,1,5129,40,,B9,520 DURANT AVENUE,,10308,2,0,2,6160,2400,2001,1,B9,0,2023-01-16
5,GREAT KILLS,04 TAX CLASS 1 CONDOS,1A,5460,1038,,R3,"4185 AMBOY ROAD, 6A",6A,10308,1,,1,,,1984,1,R3,0,2023-01-16
5,TOTTENVILLE,01 ONE FAMILY DWELLINGS,1,8024,1,,A1,183 YETMAN AVENUE,,10307,1,0,1,2980,840,1901,1,A1,425000,2023-01-16
5,NEW BRIGHTON,02 TWO FAMILY DWELLINGS,1,16,123,,B2,438 ST MARKS PLACE,,10301,2,0,2,2125,2090,1910,1,B2,0,2023-01-17
5,NEW BRIGHTON,01 ONE FAMILY DWELLINGS,1,17,3,,A5,125 MONROE AVENUE,,10301,1,0,1,2256,1620,1920,1,A5,0,2023-01-17
5,NEW BRIGHTON,03 THREE FAMILY DWELLINGS,1,116,25,,C0,164 BRIGHTON AVENUE,,10301,3,0,3,2700,1672,1920,1,C0,770000,2023-01-17
5,WEST NEW BRIGHTON,02 TWO FAMILY DWELLINGS,1,161,20,,B2,196 ELM STREET,,10310,2,0,2,4620,1440,1925,1,B2,0,2023-01-17
5,WEST NEW BRIGHTON,02 TWO FAMILY DWELLINGS,1,163,69,,B2,334 BEMENT AVENUE,,10310,2,0,2,3750,2244,1920,1,B2,680000,2023-01-17
5,WEST NEW BRIGHTON,01 ONE FAMILY DWELLINGS,1,194,54,,A2,43 JEWETT AVENUE,,10302,1,0,1,4217,1060,1950,1,A2,445000,2023-01-17
5,WEST NEW BRIGHTON,02 TWO FAMILY DWELLINGS,1,221,74,,B2,132 ELIZABETH STREET,,10310,2,0,2,7400,2736,1910,1,B2,0,2023-01-17
5,WEST NEW BRIGHTON,01 ONE FAMILY DWELLINGS,1,230,110,,A1,1037 FOREST AVENUE,,10310,1,0,1,3300,1632,1920,1,A1,615000,2023-01-17
5,WESTERLEIGH,01 ONE FAMILY DWELLINGS,1,478,56,,A2,304 STEWART AVENUE,,10314,1,0,1,6360,1200,1955,1,A2,10,2023-01-17
5,MANOR HEIGHTS,01 ONE FAMILY DWELLINGS,1,756,1,,A5,372 GOWER STREET,,10314,1,0,1,2700,1344,1975,1,A5,658000,2023-01-17
5,TODT HILL,01 ONE FAMILY DWELLINGS,1,870,255,,A2,11 FOREST ROAD,,10304,1,0,1,11856,1578,1960,1,A2,950000,2023-01-17
5,WESTERLEIGH,01 ONE FAMILY DWELLINGS,1,1473,20,,A1,161 COLLFIELD AVENUE,,10302,1,0,1,4500,2340,1945,1,A1,10,2023-01-17
5,WESTERLEIGH,04 TAX CLASS 1 CONDOS,1A,1525,1167,,R3,"543 WILLOW ROAD EAST, 2",2,10314,1,,1,,,1978,1,R3,0,2023-01-17
5,BULLS HEAD,01 ONE FAMILY DWELLINGS,1,1600,30,,A5,14 PYRAMID COURT,,10314,1,0,1,1587,1445,2014,1,A5,695000,2023-01-17
5,BULLS HEAD,02 TWO FAMILY DWELLINGS,1,1632,153,,B9,33 GAULDY AVENUE,,10314,2,0,2,2593,1656,1975,1,B9,0,2023-01-17
5,NEW SPRINGVILLE,01 ONE FAMILY DWELLINGS,1,2118,52,,A5,195 PARK DRIVE NORTH,,10314,1,0,1,2200,1232,1975,1,A5,0,2023-01-17
5,BULLS HEAD,01 ONE FAMILY DWELLINGS,1,2155,339,,S1,1756 RICHMOND AVENUE,,10314,1,1,2,3200,3132,1931,1,S1,0,2023-01-17
5,NEW SPRINGVILLE,02 TWO FAMILY DWELLINGS,1,2366,56,,B2,1164 ROCKLAND AVENUE,,10314,2,0,2,4082,2492,1970,1,B2,0,2023-01-17
5,NEW SPRINGVILLE,02 TWO FAMILY DWELLINGS,1,2370,39,,B2,9 BEARD STREET,,10314,2,0,2,6470,1900,2004,1,B2,1280000,2023-01-17
5,NEW SPRINGVILLE,02 TWO FAMILY DWELLINGS,1,2381,74,,B2,52 RADFORD STREET,,10314,2,0,2,4200,2600,1970,1,B2,1050000,2023-01-17
5,ROSEBANK,07 RENTALS - WALKUP APARTMENTS,2,2972,70,,C7,160-166 ST MARYS AVENUE,,10305,9,2,11,9800,6875,1931,2,C7,1950000,2023-01-17
5,ROSEBANK,02 TWO FAMILY DWELLINGS,1,2982,26,,B1,320 HYLAN BOULEVARD,,10305,2,0,2,2125,1856,1935,1,B1,0,2023-01-17
5,ROSEBANK,02 TWO FAMILY DWELLINGS,1,2983,22,,B2,326 MARYLAND AVENUE,,10305,2,0,2,6250,1690,1970,1,B2,0,2023-01-17
5,ROSEBANK,01 ONE FAMILY DWELLINGS,1,2983,24,,A0,324 MARYLAND AVENUE,,10305,1,0,1,6250,960,1955,1,A0,0,2023-01-17
5,GRASMERE,01 ONE FAMILY DWELLINGS,1,3159,56,,A2,564 MOSEL AVENUE,,10304,1,0,1,3920,1150,1950,1,A2,660000,2023-01-17
5,GRANT CITY,29 COMMERCIAL GARAGES,4,3552,39,,G4,1820 RICHMOND ROAD,,10306,0,1,1,21210,1350,1966,4,G4,1725000,2023-01-17
5,NEW DORP,01 ONE FAMILY DWELLINGS,1,3640,17,,A2,235 BURBANK AVENUE,,10306,1,0,1,4000,1219,1960,1,A2,585000,2023-01-17
5,MIDLAND BEACH,01 ONE FAMILY DWELLINGS,1,3734,30,,A1,165 MORELAND ST,,10306,1,0,1,3289,844,1930,1,A1,322000,2023-01-17
5,RICHMONDTOWN,01 ONE FAMILY DWELLINGS,1,4403,19,,A1,11 ANDREWS AVENUE,,10306,1,0,1,6143,2200,2002,1,A1,1130000,2023-01-17
5,GREAT KILLS,01 ONE FAMILY DWELLINGS,1,4550,117,,A5,167 EVERGREEN STREET,,10308,1,0,1,3826,2394,1980,1,A5,685000,2023-01-17
5,GREAT KILLS,02 TWO FAMILY DWELLINGS,1,4574,6,,B2,11 DEWEY AVE,,10308,2,0,2,4074,2088,1965,1,B2,725000,2023-01-17
5,GREAT KILLS,01 ONE FAMILY DWELLINGS,1,5535,22,,A5,531 ELTINGVILLE BLVD,,10312,1,0,1,2375,1440,2000,1,A5,0,2023-01-17
5,ELTINGVILLE,02 TWO FAMILY DWELLINGS,1,5626,45,,B2,152 PETRUS AVENUE,,10312,2,0,2,4000,2127,1975,1,B2,10,2023-01-17
5,ELTINGVILLE,01 ONE FAMILY DWELLINGS,1,5659,11,,A5,15 WOLCOTT AVENUE,,10312,1,0,1,3750,1980,1994,1,A5,0,2023-01-17
5,ELTINGVILLE,01 ONE FAMILY DWELLINGS,1,5665,15,,A5,55 LUDLOW STREET,,10312,1,0,1,2300,1408,1980,1,A5,451000,2023-01-17
5,ARDEN HEIGHTS,04 TAX CLASS 1 CONDOS,1A,5742,1006,,R3,"400 ASPEN KNOLLS WAY, B3",B3,10312,1,,1,,,2010,1,R3,399000,2023-01-17
5,ARDEN HEIGHTS,01 ONE FAMILY DWELLINGS,1,5743,282,,A5,52 AMANDA COURT,,10312,1,0,1,500,1354,2002,1,A5,525000,2023-01-17
5,ANNADALE,05 TAX CLASS 1 VACANT LAND,1B,6209,29,,V0,N/A MOSELY AVENUE,,10312,0,0,0,36440,0,,1,V0,50000,2023-01-17
5,HUGUENOT,01 ONE FAMILY DWELLINGS,1,6335,29,,A2,604 LAMONT AVENUE,,10312,1,0,1,4000,1975,1970,1,A2,247500,2023-01-17
5,PLEASANT PLAINS,02 TWO FAMILY DWELLINGS,1,6810,85,,B2,81 SHARROTT AVENUE,,10309,2,0,2,2916,1536,2004,1,B2,0,2023-01-17
5,WOODROW,02 TWO FAMILY DWELLINGS,1,7316,4,,B9,78 DARNELL LANE,,10309,2,0,2,3180,1300,1996,1,B9,789000,2023-01-17
5,NEW BRIGHTON,01 ONE FAMILY DWELLINGS,1,36,135,,A1,193 CORSON AVENUE,,10301,1,0,1,2500,1566,1925,1,A1,505000,2023-01-18
5,TOMPKINSVILLE,03 THREE FAMILY DWELLINGS,1,115,101,,C0,419 VICTORY BOULEVARD,,10301,3,0,3,4500,2688,1910,1,C0,0,2023-01-18
5,WEST NEW BRIGHTON,01 ONE FAMILY DWELLINGS,1,158,270,,A5,15 N BURGHER,,10310,1,0,1,2450,1140,2002,1,A5,334620,2023-01-18
5,WEST NEW BRIGHTON,02 TWO FAMILY DWELLINGS,1,187,33,,B9,3 ALASKA STREET,,10310,2,0,2,2370,1274,2001,1,B9,475000,2023-01-18
5,WEST NEW BRIGHTON,02 TWO FAMILY DWELLINGS,1,207,51,,B2,86 STATE STREET,,10310,2,0,2,3000,1625,1899,1,B2,427301,2023-01-18
5,SILVER LAKE,13 CONDOS - ELEVATOR APARTMENTS,2,251,1011,,R4,"200 HART BOULEVARD, 2C",2C,10301,1,,1,,,1937,2,R4,395000,2023-01-18
5,CLOVE LAKES,01 ONE FAMILY DWELLINGS,1,300,274,,A1,192 HARVEST AVENUE,,10310,1,0,1,3700,1216,1935,1,A1,550000,2023-01-18
5,CASTLETON CORNERS,01 ONE FAMILY DWELLINGS,1,363,40,,A1,131 COLLEGE AVENUE,,10314,1,0,1,3600,1392,1925,1,A1,0,2023-01-18
5,WESTERLEIGH,07 RENTALS - WALKUP APARTMENTS,2A,392,4,,C3,42 ELDRIDGE AVENUE,,10302,4,0,4,5000,3220,1932,2,C3,720000,2023-01-18
5,MARINERS HARBOR,01 ONE FAMILY DWELLINGS,1,1192,18,,A1,129 VAN PELT AVENUE,,10303,1,0,1,3625,1312,1925,1,A1,470000,2023-01-18
5,MARINERS HARBOR,01 ONE FAMILY DWELLINGS,1,1236,144,,B2,87 LOCKMAN AVENUE,,10303,2,0,2,3360,1540,1920,1,A1,330000,2023-01-18
5,MARINERS HARBOR,01 ONE FAMILY DWELLINGS,1,1261,105,,A2,326 GRANDVIEW AVENUE,,10303,1,0,1,4940,1000,1960,1,A2,568540,2023-01-18
5,NEW SPRINGVILLE,02 TWO FAMILY DWELLINGS,1,2114,116,,B2,92 RIVINGTON AVENUE,,10314,2,0,2,4100,2156,1965,1,B2,880000,2023-01-18
5,NEW SPRINGVILLE,01 ONE FAMILY DWELLINGS,1,2362,7,,A5,163 STEINWAY AVENUE,,10314,1,0,1,2678,2514,1984,1,A5,0,2023-01-18
5,TRAVIS,01 ONE FAMILY DWELLINGS,1,2637,92,,A2,66 ROSWELL AVENUE,,10314,1,0,1,5000,1196,1950,1,A2,610000,2023-01-18
5,ROSEBANK,04 TAX CLASS 1 CONDOS,1A,3005,1006,,R3,"155 NARROWS ROAD NORTH, N/A",,10305,1,,1,,,1979,1,R3,605000,2023-01-18
5,ROSEBANK,01 ONE FAMILY DWELLINGS,1,3073,128,,A1,69 WADSWORTH AVENUE,,10305,1,0,1,3742,1024,1920,1,A1,555000,2023-01-18
5,ARROCHAR,02 TWO FAMILY DWELLINGS,1,3109,49,,B2,169 CEDAR AVENUE,,10305,2,0,2,3400,3374,1945,1,B2,0,2023-01-18
5,SOUTH BEACH,01 ONE FAMILY DWELLINGS,1,3267,71,,A5,290 MAJOR AVENUE,,10305,1,0,1,2475,1600,2001,1,A5,765000,2023-01-18
5,MIDLAND BEACH,04 TAX CLASS 1 CONDOS,1A,3674,1043,,R3,"20 MEADOW PLACE, C",C,10306,1,,1,,,1985,1,R3,300000,2023-01-18
5,MIDLAND BEACH,01 ONE FAMILY DWELLINGS,1,3807,6,,A5,89A MAPLETON AVENUE,,10306,1,0,1,2200,1400,1991,1,A5,468000,2023-01-18
5,NEW DORP-BEACH,01 ONE FAMILY DWELLINGS,1,4057,87,,A5,251 FINLEY AVENUE,,10306,1,0,1,1739,1080,1980,1,A5,485000,2023-01-18
5,ELTINGVILLE,02 TWO FAMILY DWELLINGS,1,5631,12,,B2,172 MEMPHIS AVENUE,,10312,2,0,2,4000,2308,1970,1,B2,0,2023-01-18
5,ARDEN HEIGHTS,01 ONE FAMILY DWELLINGS,1,5735,427,,A5,105 PRESENTATION CIRCLE,,10312,1,0,1,1972,1552,2011,1,A5,670000,2023-01-18
5,ARDEN HEIGHTS,01 ONE FAMILY DWELLINGS,1,6030,70,,A5,123 RAILY COURT,,10312,1,0,1,1680,1152,1986,1,A5,0,2023-01-18
5,HUGUENOT,01 ONE FAMILY DWELLINGS,1,6338,58,,A2,585 RATHBUN AVENUE,,10312,1,0,1,4000,1865,1975,1,A2,0,2023-01-18
5,HUGUENOT,02 TWO FAMILY DWELLINGS,1,6892,59,,B2,881 SINCLAIR AVENUE,,10309,2,0,2,4225,2511,,1,B2,1280000,2023-01-18
5,ROSSVILLE,01 ONE FAMILY DWELLINGS,1,7084,4,,A5,36 PRINCE LANE,,10309,1,0,1,930,1675,1990,1,A5,510000,2023-01-18
5,TOTTENVILLE,02 TWO FAMILY DWELLINGS,1,7854,23,,B3,7266 AMBOY ROAD,,10307,2,0,2,8375,2311,1945,1,B3,0,2023-01-18
5,NEW BRIGHTON-ST. GEORGE,13 CONDOS - ELEVATOR APARTMENTS,2,1,1095,,R4,"80 BAY STREET LANDING, 8E",8E,10301,1,,1,,,1985,2,R4,0,2023-01-19
5,WEST NEW BRIGHTON,02 TWO FAMILY DWELLINGS,1,198,150,,S2,1215 CASTLETON AVENUE,,10310,2,1,3,2500,3024,1930,1,S2,0,2023-01-19
5,WEST NEW BRIGHTON,01 ONE FAMILY DWELLINGS,1,232,52,,A1,825 DELAFIELD AVENUE,,10310,1,0,1,3500,1232,1920,1,A1,0,2023-01-19
5,SILVER LAKE,13 CONDOS - ELEVATOR APARTMENTS,2,250,1034,,R4,"215 HART BOULEVARD, 4C",4C,10301,1,,1,,,1931,2,R4,199000,2023-01-19
5,DONGAN HILLS-COLONY,01 ONE FAMILY DWELLINGS,1,852,100,,A2,84 UPTON STREET,,10304,1,0,1,7500,1748,1970,1,A2,0,2023-01-19
5,PORT RICHMOND,01 ONE FAMILY DWELLINGS,1,1133,138,,A2,498 VILLA AVENUE,,10302,1,0,1,5405,1040,1955,1,A2,0,2023-01-19
5,MARINERS HARBOR,01 ONE FAMILY DWELLINGS,1,1188,60,,A5,2802 RICHMOND TERRACE,,10303,1,0,1,1470,1344,1992,1,A5,469600,2023-01-19
5,WESTERLEIGH,01 ONE FAMILY DWELLINGS,1,1465,26,,A2,214 CRYSTAL AVENUE,,10302,1,0,1,3990,1260,1945,1,A2,0,2023-01-19
5,WESTERLEIGH,04 TAX CLASS 1 CONDOS,1A,1525,1122,,R3,"489 WILLOW ROAD EAST, 1",1,10314,1,,1,,,1977,1,R3,0,2023-01-19
5,NEW SPRINGVILLE,02 TWO FAMILY DWELLINGS,1,2015,241,,B2,47 CARPENTER AVENUE,,10314,2,0,2,4346,2324,1970,1,B2,0,2023-01-19
5,ROSEBANK,02 TWO FAMILY DWELLINGS,1,2854,10,,B3,136 HYLAN BOULEVARD,,10305,2,0,2,3025,1553,1910,1,B3,294060,2023-01-19
5,GRANT CITY,01 ONE FAMILY DWELLINGS,1,3530,72,,A2,76 LIBERTY AVENUE,,10304,1,0,1,5600,924,1950,1,A2,672000,2023-01-19
5,GREAT KILLS,01 ONE FAMILY DWELLINGS,1,5252,32,,A2,72 HOLLY AVENUE,,10308,1,0,1,5700,1160,1960,1,A2,0,2023-01-19
5,GREAT KILLS,02 TWO FAMILY DWELLINGS,1,5458,21,,B2,326 BROOKFIELD AVENUE,,10308,2,0,2,3900,1640,1975,1,B2,770000,2023-01-19
5,ARDEN HEIGHTS,01 ONE FAMILY DWELLINGS,1,6022,339,,A5,15 ASHTON DRIVE,,10312,1,0,1,2610,2232,1980,1,A5,0,2023-01-19
